Gudian Etymological Work
Ἐτυμολογικὸν τὸ Γουδιανόν
by Gudian Etymological Work
eul_wid: xib-aa    eul_aid: xib

Period  Byzantine
Domain  Lexicography
Format  Collection

Text
----

α 1	Ἀάλιον · ἄπληκτον
σ 85	Σῇσι ταῖς σαῖς· διάτι ἐπεκτείνεται διὰ τοῦ ἰῶτα; πᾶσα δοτικὴ πληθυντικῶν πρὸ τοῦ ι ἔχει τὸ ς, ἢ δυνάμει, ἢ ἐνεργείᾳ· ἐνεργείᾳ μὲν λέβητι λέβησι· δυνάμει δὲ κόρακι κόραξι, Πέλοπι Πέλοψι· ὅθεν τὸ Ἀθρείδαις, καὶ καλοῖς καὶ σαφοῖς, μὴ ἔχοντα πρὸ τοῦ ι τὸ ς, ἢ δυνάμει ἢ ἐνεργείᾳ, διὰ τοῦτο ἐπεκτάνθεν διὰ τοῦ ἰῶτα· ἔτρεψαν δὲ τὸ α εἰς ἦτα, αἱ τοιαῦται δοτικαὶ, ἵνα εὑρεθῇ τὸ ς πρὸ τοῦ ἰῶτα, εἴτε ἐπεκτεταμέναι εἰσὶν, εἴτε ἀνεπεκτατοί
σ 86	Σιαγόνες παρὰ τὸ σείεσθαι αὐτὰς ἄγαν ἄνω καὶ κάτω, ἢ ὅτι σείονται περιαγόμεναι, καὶ συνάγονται αἵ εἰσιν ὑποκάτω τοῦ γενείου· οἱ δὲ παρὰ τὸ σιγὼν σιαγὼν, ἀπὸ τοῦ τὰ σιτία ἄγνυσθαι δι’ αὐτῶν
σ 87	Σιγῶ διὰ τοῦ ἰῶτα, ἐπειδὴ παρὰ τὸ σιγή ἐστιν, ὡς τιμὴ τιμῶ· καὶ ἄλλως τὸ σι ἰῶτα διάτι; τὰ εἰς γη οὐ θέλουσι τῇ ει διφθόγγῳ παραλήγεσθαι, οἷον πηγὴ, καυγή
σ 88	Σίγειον ἀκρωτήριον τῆς Τροίας· γράφεται δὲ διὰ τῆς ει διφθόγγου κατὰ τὴν παραλήγουσαν, τῷ λόγῳ τοῦ ῥότειον· κατὰ δὲ τὴν ἄρχουσαν διὰ τοῦ ἰῶτα, ἐπειδὴ παρὰ τῇ σιγῇ παρῆκται, κατ’ ἀντίφρασιν· πολύηχος γάρ ἐστιν ὁ τόπος, ὑπὸ τῶν κυμάτων
σ 89	Σιγῇ ἐπίῤῥημα μεσότητος, προσγράφεται τὸ ἰῶτα· τὰ γὰρ παρὰ τὴν δοτικὴν γινόμενα ἐπιῤῥήματα, ἔχουσι τὸ ἰῶτα προσγεγραμμένον
σ 90	Σίδηρος ἀπὸ τοῦ ῥᾳδίως τὸν ἰὸν ἐφέλκεσθαι· ἄμεινον δὲ εἰς ἰῶν χρῆσιν ἐπιτήδειον ὂν, ὅπερ ἐστὶ βελῶν· σίδαρος δὲ λέγουσιν οἱ Δωριεῖς
σ 91	Σίδαι λέγονται αἱ ῥοαὶ, ἐξ οὗ καὶ σίδειος καρπός
σ 92	Σικελὸς Σικελιώτου διαφέρει· Σικελοὶ μέν εἰσιν οἱ ἐν τῇ Σικελίᾳ οἰκοῦντες βάρβαροι· Σικελιῶται δὲ οἱ ἀπ’ Ἑλλήνων πόλεως μετοικήσαντες
σ 93	Σίκημα ὄνομα τόπου· γράφεται δὲ ἀπὸ παραδόσεως τὰ δύο ιι
σ 94	Σίκερα εἶδος πόματος σκευαστοῦ
σ 95	Σίκινον εἶδος ὀρχήσεως, παρὰ τὸ σείεσθαι καὶ κινεῖσθαι
σ 96	Σίκλος εὗρον τὸν σίκλον τὸν ἅγιον ἐν τοῖς ἀριθμοῖς· οὕτω φησὶ, λυτρώση τὸν πρωτότοκόν σου πέντε σίκλων, κατὰ τὸν σίκλον τὸν ἅγιον· καὶ εἰς τὸ κοδράτης· τὸ σίκλον ἐστὶ τὸ τέταρτον τῆς οὐγκίας
σ 97	Σίμβλα παρὰ τὸ τὰ σίτα βάλλειν
σ 98	Σίμβλοι τὰ ἀγγεῖα ἐν οἷς βάλλουσι τὰ κηρία αἱ μέλισσαι, οἷον, σίμελοι ὄντες, σιμαὶ γὰρ αἱ μέλισσαι· καὶ εἰς τὸ Αἰσχύλος
σ 99	Σίμβλας τὰς τῶν μελισσῶν θήκας
σ 100	Σιμὸς ὁ πατζὸς καὶ μικρόμυττος· καὶ πᾶν κολακὸν σιμὸν λέγεται καὶ διὰ τοῦ ἰῶτα γράφεται
σ 101	Σινὰ ὄνομα ὄρους, ἀπὸ τοῦ ἲς, ὃ σημαίνει τὴν γνῶσιν, ἵνα, ὅτι ἐκεῖ εἶδεν ὁ Μωσῆς τὸν θεόν· ἢ ἀπὸ τοῦ ἲς ἰνὸς, ὃ σημαίνει τὴν δύναμιν, ἴνα καὶ πλεονασμῷ τοῦ ς, Σινὰ, ὅτι ἐκεῖ ἦν ἡ τοῦ νόμου δύναμις
σ 102	Σίνηπι παρὰ τὸ σίνειν τοὺς ὦπας, ἤγουν βλάπτειν τοὺς ὀφθαλμοὺς, τὸ βλάπτον τοὺς ὀφθαλμούς
σ 103	Σίντιες οἱ λίμνιοι σκώληκες, ἀπὸ τοῦ σίνεσθαι ἢ βλάπτεσθαι
σ 104	Σίνω εἰς τὸ ἐρυσίβη, καὶ ζιζάνιον
σ 105	Σισύρα ἡ γοῦνα, αἴγειον στέγαστρον· τετυχωμένον τουτ’ἔστιν ἄκος, ὅ ἐστι δέρμα· πολλάκις δὲ καὶ τὸ τραχὺ καὶ ἄγναπτον ἱμάτιον, ὡς καὶ Ἀριστοφάνης, ἐν πέντε σεσύραις
σ 106	Σισύρα καὶ σίσυρμα διαφέρει· σισύρα μὲν γάρ ἐστι τὸ ἐξ αἰγείων δερμάτων τετριχώμενον στέγαστρον· σίσυρμα δὲ τὸ ἐκ τῶν κιρκυδίων κώδιον, ῥαπτόμενον ἀπεγχώνιον
σ 107	Σίτλα σκύφος, κρατὴρ, κισσύβιον
σ 108	Σίσυφος εἴρηται οἱονεὶ σιόσυφος, ὁ ἔχων ἐκ τῶν σίων τουτ’ἔστι τῶν θεῶν τὴν σοφίαν· σισύφους τοὺς θεοὺς λέγουσιν οἱ Λάκωνες, ὁ οὖν ὑπὸ τῶν σίων τουτ’ἔστι τῶν θεῶν σοφὸς, σιόσοφος εἴρηται, καὶ κατ’ ἀποβολὴν τοῦ ο, καὶ μεταθέσει τοῦ ἄλλου ο εἰς υ, Σίσυφος
σ 109	Σίγμα σιμάτιον τὸ ὂν, ὑπόσιμον, τὰ γὰρ σίγματα δὴ ὑπόσιγμα· ἢ παρὰ τὸ σιγμὸν τινὰ ποιεῖν τῇ φωνῇ, καὶ ὅτι πυρωθεὶς ὁ σίδηρος, ἐπαν’ εἰς ὕδωρ βληθεὶς ἀπήχησιν ὁμοίαν τῆ ἐκφωνήσει τοῦ γράμματος δηλοῖ· ὁ δὲ τοῦ στοιχείου φθόγγος τοιοῦτόν ἐστι· λέγουσι γὰρ κατ’ εἰκόνα τῆς σελήνης· σιγματοειδὴς γὰρ ἡ σελήνη
σ 110	Σιτοδεία σημαίνει τὴν λίμον, παρὰ τὸ σίτος καὶ τὸ ἔνδεια, ὃ σημαίνει τὴν λεῖψιν, σιτοένδεια καὶ σιτοδεία, ἡ τοῦ σίτου ἔνδεια, κατὰ συγκοπὴν σιτοδεία
σ 111	Σῖτος εἶδος τῶν παραγώγων ῥηματικῶν, παρὰ γὰρ τὸ σείω γίνεται σειστὸς καὶ σῖτος, ἡ γὰρ ἀποβολὴ τοῦ ς ἀναπέμπει τὸν τόνον· τὸ σι ἰῶτα διάτι; τὰ διὰ τοῦ ιω ῥήματα, μὴ παρ’ ἐνεστώτων· τὸ σι μακρὸν διάτι; κατὰ ποιητικὴν ἄδειαν· σῖτος διάτι βαρύνεται; ἐπειδὴ τὰ εἰς τος δισύλλαβα μονογενῆ, παραληγόμενα τῷ ἰῶτα ἐκτεταμένῳ βαρύνεται, οἷον κρῖτος, μῖτος, τρῖτος· οὕτως οὖν καὶ σῖτος· τὸ μέντοι λιτὸς τριγενὲς ὂν ὀξύνεται
σ 112	Σιτώνης ὁ ἀγοράζων τὸν σῖτον, κλίνεται σιτώνου· ὁ κανὼν· τὰ διὰ τοῦ ωνης ὀνόματα καὶ ωλης μονογενῆ εἰς ου ἔχουσι τὴν γενικὴν πανώλης, σιτώνης· μονογενῆ εἶπε, διὰ τὰ ἔχοντα οὐδέτερον παρασχηματισμόν
σ 113	Σιρὸς ὁ λάκκος, ἐκ τοῦ σύρω, κατὰ τροπὴν τοῦ υ εἰς ι, ὡς ἀφροδύτη, Ἀφροδίτη
σ 114	Σιρὸς τὸ ἐπιτήδειον ἀγγεῖον εἰς ἀπόθεσιν τυρῶν καὶ ἀλλῶν ὀσπρίων· καὶ ὁ λάκκος
σ 115	Σκαρδαμύττειν πυκνὰ τοὺς ὀφθαλμοὺς κλείειν καὶ ἀνοίγειν· ἢ παρὰ τὸ σκαίρειν τὸ κινεῖν, τὴν συνεχῇ κίνησιν τῶν βλεφάρων· ἢ παρὰ τὸ μύω τὸ καμμύω
σ 116	Σιφλώσειεν ἡ λέξις νεωτέρων καὶ οἱ μὲν κακώσειεν, οἱ δὲ μωμητὸν ποιήσειεν, οἱ δὲ γέλωτα ποιήσειεν· φλῶ γὰρ ἔστι τὸ ὁρμῶ, ὅθεν καὶ οἰνόφλυξ· οἱ δὲ παλαιοὶ τὸν εἰφλεχθῆ
σ 117	Σίφων διὰ τοῦ ἰῶτα· παρὰ γὰρ τὸ σίζω, τὸ ἦχον ἀποτελῶ, γέγονε σίζων καὶ σίφων, τροπῇ τοῦ ζ εἰς φ· τὸ δὲ σίζω διὰ τοῦ ἰῶτα γράφεται· τῷ λόγῳ τῶν διὰ τοῦ ιζω
σ 118	Σιὼν τὸ ὄνομα τῆς πόλεως διὰ τοῦ ἰῶτα· Σηὼν δὲ τὸ ὄνομα τοῦ βασιλέως διὰ τοῦ ἦτα
σ 119	Σιωπῶ ἐκ τοῦ ὂψ, ὃ σημαίνει τὴν φωνὴν καὶ τοῦ σιγῶ· τὸ δὲ σιγῶ παρὰ τὸ σίζω τὸ κτυπῶ κατ’ ἀντίφρασιν· καὶ τὸ ω διάτι; τὰ παρὰ τὸ ωχη καὶ ωπη γινόμενα ὀνόματα ἅπαντα διὰ τοῦ ω γράφεται
σ 120	Σιωπὴ ἀκὴν ἐγένετο σιωπή· καί ἐστιν ἐπίῤῥημα μεσότητος· σιωπὴ τὸ ω διάτι; τὰ ἀπὸ ἐνεστώτων καὶ μελλόντων γινόμενα
σ 121	Σιωπῶ τὸ ω μέγα ἐκ τοῦ σιωπή· τοῦτο ἐκ τοῦ σιγῶ σιγωπὴ, καὶ ἐκβολῇ τοῦ γ γίνεται σιωπὴ· καί ἐστιν ὁ κανὼν τοῦ ω μεγάλου, ὥσπερ τὸ θαλπωρὴ καὶ τὰ ὅμοια· τὸ δὲ σιωπὴ γίνεται παρὰ τὸ σιγῶ καὶ τὸ ὄπα, ὃ σημαίνει τὴν φωνήν· καί ἐστι τοῦ σιγὴ τὸ σι μακρὸν, ὡς παρὰ τῷ ποιητῇ· βῆ δὲ καλυψομένη ἐανῷ ἀργῆτι φαεινῷ σιγῇ· τὸ δὲ σιωπὴ καὶ τὸ σιωπῶ ῥῆμα, οὐκ ἀπὸ τοῦ σιγῇ καὶ τοῦ ὄπα, γράφεται τὸ ο μικρὸν· ἀλλ’ ἀπὸ τοῦ σιγῶ ἐφυλάχθη τὸ ω· οὕτως ἡ παράδοσις
σ 122	Σκαιὸς ὁ ἐπαχθής· τὸ σκαι διφθόγγῳ διάτι; τὰ διὰ τοῦ αιος ὀνόματα δισύλλαβα τριγενῆ διὰ τῆς αι διφθόγγου γράφεται, οἷον φαιὸς, λαιὸς, σκαιὸς, πλὴν τοῦ θεός· γίνεται ἐκ τοῦ σκάζω τὸ χωλαίνω· ἢ σκάζω τὸ μὴ ὀρθῶς βαδίζω, ἐξ οὗ καὶ σκάμβος, ὁ μὴ ὀρθῶς βαδίζων, σκαὸς καὶ σκαιός· σκαιῶς γὰρ ἔχει ἡ ἀριστέρα χεὶρ πρὸς τὰς πράξεις· κατὰ δὲ τρεῖς τρόπους λέγεται σκαιόν· σκαιαὶ πύλαι αἱ τοῦ Ἰλίου· αὗται δὲ σκανδάνιοι προσαγορεύονται, δι’ ὧν ἐξίεσαν οἱ τρῶες· σκαιαὶ δὲ εἴρηνται, ἣ ἀπὸ σκαιοῦ τοῦ δημιουργήσαντος αὐτὰς, ἤγουν κατασκευάσαντος· ἢ ὅτι ἐν τοῖς σκαιοῖς, ἤγουν τοῖς ἀριστεροῖς μέρεσι κεῖνται, σκαιὰ γὰρ τὰ ἀριστέρα ὡς καὶ ὁ ποιητὴς ἐδήλωσεν, εἰπών· εἴτ’ ἐπὶ δέξι’ ἴωσι πρὸς ἠῶ τ’ ἠέλιόν τε, εἴτ’ ἐπ’ ἀριστερὰ τοίγε ποτὶ ζόφον ἠερόεντα· ἢ παρὰ τὸ σκαιῶς βεβουλεῦσθαι τοὺς Τρῶας· τὸν γὰρ δούριον ἵππον κατ’ αὐτὰς ἐδέξαντο τὰς πύλας
σ 123	Σκαιὸς ὁ ἀμαθὴς, παρὰ τὸ σκάζειν τῇ μαθήσει πρὸς τὸν διδάσκαλον
σ 124	Σκρινιάριοι οἱ χαρτοφύλακες τῶν βασιλέων· σκρινίαι γὰρ αἱ ἄρκραι· σκρινίον γὰρ δρυφαντικὸν λάρνακα καλοῦσι Ῥωμαῖοι
σ 125	Σκαίρω χορεύω, ὀρχοῦμαι, ὅτι ἀνεφάνη τὸ α ἐν τῷ μέλλοντι σκαρῶ· τοῦτο ἐκ τοῦ σπέρω, τοῦτο ἐκ τοῦ σπῶ· καὶ εἰς τὸ κάρις
σ 126	Σκαλμοῖσι τοῖς σκαρθμοῖς· ἀπὸ τοῦ σκαίρω γίνεται σκαρμὸς καὶ πλεονασμῷ τοῦ θ σκαρθμός· ἐκ δὲ τοῦ σκαρμὸς γίνεται τὸ ὑποκοριστικὸν σκαρμὶς καὶ τροπῇ τοῦ ἀμεταβόλου εἰς ἀμετάβολον σκαλμίς
σ 127	Σκαμάνδριος πηγή · τὸ δρι ἰῶτα, ὡς κάπριος· ἐκ τοῦ Σκάμανδρος, ὃν Ξάντον καλοῦσι· δίψῃ γὰρ ποτὲ κατασχεθεὶς ὁ Ἡρακλῆς ηὔξατο τῷ Διῒ πατρὶ, δεῖξαι αὐτῷ μικρὰν λιβάδα· ὁ δὲ μὴ θέλων αὐτὸν κατατρέχεσθαι, ῥίψας κεραυνὸν, ἀνέδωκε μικρὰν λιβάδα, ἣν θεασάμενος ὁ Ἡρακλῆς, καὶ σκάψας εἰς τὸ πλουσιώτερον ἐποίησεν ἐκφέρεσθαι· καὶ διὰ τοῦτο Σκάμανδρος ἐκλήθη, διὰ τὸ κάματος καὶ κόπου παραίτιον· ἤγουν διὰ τὸ ἐσκάφθαι ὑπὸ ἀνδρός· Ξάνθος δὲ ἐπειδὴ ἐκεῖ λουσάμεναι αἱ θεαὶ, ξανθὰς ἔσχον τὰς πόλεις, ὅποτε πρὸς Ἀλέξανδρον ἧκον, ἕνεκα κάλλους κριθη σόμεναι
σ 128	Σκαμβὴ ἡ διεστραμμένη, παρὰ τὸ σκαιῶς βαίνειν· ἢ παρὰ τὸ σκάπτω τὸ κατορύσσω, σκαμβὴ, ὁ γὰρ διεστραμμένος πολλὰ κατορύσσει κατὰ τοῦ πλησίον
σ 129	Σκαμβὸς ἄνθρωπος στρεβλὸς, διεστραμμένος, ὁ μὴ ὀρθῶς βαδίζων
σ 130	Σκάνδαλον παρὰ τὸ σκάζω τὸ χωλαίνω· λέγεται δὲ καὶ σκάνδαλον ἡ διαστρόφη
σ 131	Σκάνδαλον παρὰ τὸ σκάζειν τὴν ἀλήθειαν
σ 132	Σκάρος ὁ ἰχθὺς, παρὰ τὸ σκίζεσθαι ῥᾳδίως· ἢ διὰ τὸ σκαρίζειν τῷ δρόμω
σ 133	Σκάφος παρὰ τὸ σκάπτω, σκάψω, ἔσκαφα, καὶ ἐξ αὐτοῦ σκάφος, ἀπὸ μεταφορᾶς τῶν σκαπτομένων καὶ γενομένων βαθέων
σ 134	Σκαφίδιον τὸ πλοῖον, ἰῶτα, ὅτι σκάπτειν ἐκάλουν τὸ πλεῖν· ἢ διὰ τὴν κοιλότητα· σκαφείδιον δὲ διὰ διφθόγγου ἐκ τοῦ σκαφεὺς σκαφέως, σκαφείδιον· σημαίνει δὲ τὸ λιγγάριον· σκαφείδιον δὲ τὸ γεωργικὸν ἐργαλεῖον· καὶ γὰρ σκαφεὺς ὁ ἐργάτης
σ 135	Σκελίζω τοῦτο παρὰ τὸ σκέλος, τοῦτο παρὰ τὸ κέλευθος, ὃ σημαίνει τὴν ὁδὸν, πλεονασμῷ τοῦ ς, σκέλευθος, καὶ ἐν συγκοπῇ σκέλος· δι’ αὐτοῦ γὰρ τὴν ὁδὸν τελειοῦμεν, ὅ ἐστι βαδίζομεν· ἢ παρὰ τὸ σχίζω σχέλος καὶ σκέλος· ἀπεσχισμένα γάρ εἰσιν ἀπ’ ἀλλήλων τὰ σκέλη, ἐξ οὗ καὶ κατασκελίζω
σ 136	Σκεδάζω ἐκ τοῦ σχεδιάζω· τοῦτο ἐκ τοῦ παραχρῆμά τι ποιῶ· ἢ παρὰ τὸ σχίζω τὸ χωρίζω, πλεονασμῷ τῆς δα συλλαβῆς σχεδάζω καὶ σκεδάζω· τὸ γὰρ σκεδαζόμενον εἰς πολλὰ διαιρεῖται
σ 137	Σκεπαστὴς ἐκ τοῦ σκεπάζω· τοῦτο παρὰ τὸ σκέπω, τοῦτο παρὰ τὸ σκέπτω, τοῦτο παρὰ τὸ σκέσθω τὸ κωλύω
σ 138	Σκέλω σημαίνει τὸ ξηραίνω· μὴ πρὶν μένος ἠελίοιο σκήλη· καὶ σκέλετ’ ἀποξηραμμένος· καὶ εἰς τὸ σκληρός
σ 139	Σκέπω παρὰ τὸ σχέθω τὸ κωλύω καὶ τροπῇ τοῦ χ εἰς κ, καὶ τοῦ θ, εἰς π, σκέπω
σ 140	Σκηνὴ διὰ τοῦ ἦτα, διάφορα σημαίνει· κάστρον, παρεμβολὴν, καὶ τὴν ἀπὸ ξύλων καὶ περιβολαίων οἰκίαν, τὸ θεάτρον, τὴν ὑπόκρισιν, ἤγουν τὸ πλάσμα, τὴν ὀρχηστρίαν, καὶ τὸ σῶμα τοῦ ἀνθρώπου· σκινὴ δὲ διὰ τοῦ ἰῶτα, ἡ κλίνη· καὶ εἰς τὸ προσκήνιον· καὶ οἱ Δωριεῖς σκανὴ λέγουσι
σ 141	Σκῆνος οἰκητήριον, σῶμα, παρὰ τὸ σκηνὴν εἶναι τῆς ψυχῆς καὶ οἰκητήριον
σ 142	Σκήπτεσθαι καὶ σκέπτεσθαι, τινὲς μὲν ταὐτὸ ἐνόμισαν εἶναι, ἀλλὰ διαφέρουσιν αἱ λέξεις· σκήπτεσθαι μὲν γάρ ἐστι τὸ προφασίζεσθαι· σκέπτεσθαι δὲ τὸ συμβουλεύεσθαί τι
σ 143	Σκῆψις πρόφασις, ἀναβολὴ, ἀπὸ τοῦ σκέψασθαι τὸν προφασιζόμενον
σ 144	Σκῆπτρον ἔστιν ἡ βακτηρία, παρὰ τὸ σκηρίπτεσθαι καὶ ἐπερείδεσθαι ἐν αὐτῇ
σ 145	Σκηπτοῦχοι σκηπτροφόροι βασιλεῖς· τὰ παρὰ τὸ ἔχω συντιθέμενα, εἰ μὲν διφθόγγῳ παραλήγεται, πρὸ μιᾶς ἔχει τὸν τόνον, λαμπαδοῦχος, ὀφιοῦχος· εἰ δὲ ἑνὶ φωνήεντι παραλήγεται προπαροξύνεται· ἔνοχος, πάροχος, μέτοχος
σ 146	Σκῆπτρον γίνεται ἐκ τοῦ σκήπτω, τὸ ἐπικουμβίζω, καὶ σημαίνει δύο, τὸ ἐπικουμβίζω καὶ προφασίζομαι, ἐξ οὗ καὶ σκῆψις ἡ πρόφασις
σ 147	Σκῆψις ἡ ἐκ μελέτης ψευδομαρτυρία, παρὰ τὸ σκήπτω τὸ προφασίζομαι· καὶ εἰς τὸ ἐπέσκηψε
σ 148	Σκιὰ παρὰ τὸ κίω τὸ πορεύομαι, κιὰ, καὶ πλεονασμῷ τοῦ ς σκιά· ἐκ τῆς σὺν προθέσεως καὶ τοῦ κίω τὸ πορεύομαι, ἡ συμπορευομένη καὶ μὴ ἐῶσα ἡμᾶς
σ 149	Σκίμπους παρὰ τὸ σκινὴ καὶ τὸ ποὺς ποδὸς σκινόπους, καὶ κατὰ συγκοπὴν σκίμπους· ἔστι δὲ μέρος τὶ τοῦ κραββάτου. μεταφορικῶς δὲ λέγεται ὅλος ὁ κράββατος σκίπους, χωρὶς τοῦ μ, ὡς ἀρτίπους
σ 150	Σκνίπος καὶ σκνιφὸς, ὁ μικρολόγος, παρὰ τοὺς σκνίπας, διὰ τὴν τούτων σμικρότητα
σ 151	Σκνίπες εἶδος μικροῦ κώνωπος πετομένου· ἔστιν ἡ εὐθεῖα σκνὶψ, σκνίπος, σκνίπες· καὶ ἐκ τούτου γίνεται σκνιπὸς, ὁ μήδε μικρόν τι θέλων ἀπολέσθαι· τὸ σκνι ἰῶτα διάτι; οὐδέποτε δίφθογγος εἰς διπλοῦν λήγει· οἷον, σκνὶψ, θρὶψ, πλὴν τοῦ προίξ· καὶ εἰς τὸ στίξ
σ 152	Σκληραγωγία ἄσκησις στενοτάτη, θλίψις· παρὰ τὸ στενῶς καὶ σκληρῶς ἄγεσθαι
σ 153	Σκολία παρὰ τὸ σκολιὸς, ἢ παρὰ τὸ σκάζω τὸ χωλαίνω, ὁ περὶ τὴν συνείδησιν χωλαίνων, ὁ μῆ εὐθεῖαν ὁδὸν πορευόμενος, ἀλλὰ διεστραμμένην· ἢ παρὰ τὸ σκαιόν· ἢ παρὰ τὸ σκόλοπα, ὃ σημαίνει τὸ ἀπεξυσμένον ξύλον
σ 154	Σκόλοψ ξύλον ὀξύ· καὶ εἰς τὸ ἀνασκολοπισθῆναι
σ 155	Σκόλοψ παρὰ τὸ κολάπτω κόλαψ· ἢ παρὰ τὸ σχίζω σχόλοψ καὶ σκόλοψ, τὸ ἐξυσμένον καὶ ἐσχισμένον ξύλον, ἢ ἄκανθα
σ 156	Σκόπελος ἀπὸ τοῦ σκοπῶ, ἀφ’ οὗ ἔστι τὰ κύκλῳ περισκοπεῖν· σημαίνει δὲ τὸ ἀκρωτήριον
σ 157	Σκορπίζω ἐκ τοῦ σκορπιὸς, τοῦτο παρὰ τὸ ἱόν· σημαίνει δὲ τὸ ἄστρον ἀπὸ τῆς ὁμοιότητος, ὁ πανταχοῦ σκορπίζων· ὁ σκορπιὸς δὲ σημαίνει τρία, τὸν χερσαῖον, καὶ γίνεται παρὰ τὸ σκορπίζειν τὸν ἰόν· τὸ ἄστρον, καὶ οὗτος ἀπὸ τῆς ὁμοιότητος τοῦ χερσαίου δείκνυται· ἐπειδὴ ὁ ἥλιος ἐν αὐτῷ ἐστιν, τότε τὰ σπέρματα ἐπὶ τῆς γῆς σκορπίζομεν· σημαίνει δὲ καὶ τὸν θαλάσσιον, καὶ γίνεται παρὰ τὸ πλήττειν καὶ τὸν ἰὸν ἐπιβάλλειν· ἢ παρὰ τὸ σκαιῶς ἕρπειν· τὸ δὲ σκορπίζω γίνεται παρὰ τὸ σκαρπὸν σκαρπίζω, καὶ τροπῇ τοῦ α εἰς ο, καὶ πλεονασμῷ τοῦ ς, σκορπίζω
σ 158	Σκορπιὸς διὰ τὸ σκοπεῖν τὴν οὐρὰν, ἢ παίειν ἤγουν κρούειν
σ 159	Σκόροδα παρὰ τὸ τὰς κόρας οἰδαίνειν
σ 160	Σκοπὸς ἡ ἔννοια, καὶ ὁ νοῦς, παρὰ τὸ σκέπτεσθαι· σημαίνει δὲ τέσσαρα, τὸν σκοπὸν, τὸν νοῦν, τὸν κατάσκοπον ἄνθρωπον, καὶ τὸ σημεῖον καὶ τὸν τόπον, ᾧ πάντες στοιχοῦσι καὶ ἀκολουθοῦσι· σκοπὸς γὰρ ὁ ὑψηλὸς καὶ δύσβατος τόπος· ἐξ οὗ καὶ σκοπία
σ 161	Σκότος παρὰ τὸ ἐντὸς φωτὸς εἶναι, σκιά
σ 162	Σκότος ἔστιν ἀὴρ ἐστερημένος φωτός
σ 163	Σκοτόμαινα νὺξ, ἐν ᾗ μαίνεται, καὶ ἀκαταστατεῖ τὰ οὐράνια
σ 164	Σκοτόμαινα σκότος, σελήνη, μήνη γὰρ ἡ σελήνη
σ 165	Σκοτομήνη παρὰ τὸ σκότος καὶ τὸ μήνη ἡ σελήνη· τὸ δὲ σκότος παρὰ τὸ σχέθω τὸ κωλύω· καὶ τὸ μήνη παρὰ τὸ μειοῦσθαι καὶ ἐλλείπειν· ἢ παρὰ τὸ μὴν μηνός· τοῦτο παρὰ τὸ μένω τὸ ἐπιμένω
σ 166	Σκιρτῶ παρὰ τὸ σκαίρω τὸ πηδῶ
σ 167	Σκότος παρὰ τὸ σχέθω τὸ κωλύω, κωλυτικὸν γὰρ τοῦ φωτός· καὶ εἰς τὸ αὐγή
σ 168	Σκυθία χώρα ὅτι ἐν Σκυθίᾳ, καὶ εἰς τὸ ἀρκτῶα μέρη οὐδ’ ὅλως κεραυνὸς ἐκπίπτει· φυλάττεται δὲ ἀπήμαντος ἀπὸ κεραυνοῦ, ἐν μὲν φυτοῖς δάφνη καὶ συκῆ, καὶ γὰρ ἡλίῳ ταῦτα· ἐν δὲ πετεινοῖς ἀετὸς, Διὸς γὰρ εἶναι νενόμισται· ἐν δὲ ὑγροῖς φώκη, ἡ φώκη δὲ ὡς ἀπήμαντος ἐπιβουλὴ, μάρτυς ἡ πεῖρα παραδέδωκε· τῶν γὰρ νηῶν τὰ ἱστία, ἐν οἷς οἱ βασιλεῖς πλέουσι, φωκείοις εἴθισται διφθεροῦσθαι δέρμασι
σ 169	Σκουτάριον σκοῦτον καλοῦσι οἱ Ῥωμαῖοι τὸ ἰσχυρὸν ἅμα καὶ ἰσχνόν· ἀβαρὶς μέν ἐστιν ὡς ἰσχνή· καρτερωτατ δὲ καὶ ταῖς πληγαῖς οὐκ ἐνδιδοῦσα, ὡς ἰσχυρά
σ 170	Σκύβαλον τὸ δι’ ἐντέρων ἐκδιδόμενον ἢ κόπρος, οἷον κυσίβαλόν τι ὂν, ἢ κευθίβαλον· κυσίβαλον τὸ τοῖς κυσὶ βαλλόμενον καὶ διδόμενον
σ 171	Σκύβαλα τὰ τῆς καλάμης γόνατα
σ 172	Σκυδμαίνειν τὸ σκυθρωπάζειν καὶ ὀργίζεσθαι· κυρίως ἐπὶ λεόντων καὶ λεαίνων, τῶν ἐπὶ τοῖς ἀφαιρουμένοις σκύμνοις ὀργιζομένων· ἀπὸ οὖν τοῦ σκύμνος καὶ τοῦ μαίνειν γίνεται σκυδμαίνειν· ἢ ἀπὸ τῆς περὶ τὸ πρόσωπον συστολῆς τοῦ σκυνίου, τῆς ὀφρυὸς τοῦ ὀφθαλμοῦ, ὅ ἐστι δέρμα, ὃ σημαίνει ἐπὶ τῶν ὀργιζομένων
σ 173	Σκυθρωπὸς στυγνὸς, ἔνθεν καὶ σκυθωπάσαι καὶ πλεονασμῷ τοῦ ρ, σκυθρωπάσαι, παρὰ τοῖς Σκύθοις, οἵτινες ὀργιλώτατοι ὄντες, τὸ ἐπισκύνιον, ὅ ἐστι δέρμα τοῦ προσώπου καθέλκουσι, τουτ’ἔστι συστέλλουσι
