Lexicon, Letter Ι
Σοῦδα, Στοιχεῖον Ι
by Suda
eul_wid: wus-ai    eul_aid: wus

Period  Byzantine
Domain  Grammar
Format  Collection

The iota section of the Suda (Σοῦδα, Στοιχεῖον Ι) spans 796 entries ranging from terse one-word glosses to extended biographical and mythographic notices. Short lexical entries such as Ἴχνος (path, step), Ἰχώρ (congealed blood), Ἴψ (worm), and Ἰξύν (the loins or spine) illustrate the letter's core glossographical function, while poetic citations embedded in entries like Ἰξύν preserve fragments of otherwise obscure verse.

Biographical and historical entries give the letter much of its scholarly interest. The notice on Ἰάδμων of Samos links to the story of Rhodopis and to the cross-reference at Αἴσωπος Σάμιος, tracing the social world of archaic Aegean slave-ownership. Ἰόβας records Juba II, king of Libya and Mauretania under Augustus, his triumphal humiliation at Rome, and his marriage to Cleopatra Selene, daughter of Cleopatra. Ἰοβάτης preserves the mythographic kernel of the Bellerophon cycle, naming the father of Stheneboea and the letter sent by Proetus.

The opening entries (Ἴα, Ἰαβώκ, Ἰαβίν, Ἰαζάρτης, Ἰαζύγων) reflect the Suda's habitual incorporation of Biblical proper names and ethnonyms alongside classical material, making this letter useful for studying both Byzantine lexicographic method and the transmission of Hellenistic and Roman-era historical data.

Text
----

ι 1	Ἴα: μία, ἢ φωνή, ἢ βία.
ι 565	Ἱπποκράτης, Γνωσιδίκου υἱός, Κῷος, πατὴρ Ἡρακλείδου τοῦ πατρὸς Ἱπποκράτους, ἰατρὸς καὶ αὐτός, τοῦ γένους τῶν Ἀσκληπιαδῶν· ἰατρικά.
ι 566	Ἱπποκράτης, Θεσσαλοῦ, Κῷος, ἰατρός· ἔγγονος δὲ Ἱπποκρά‐ τους τοῦ δευτέρου, τοῦ υἱοῦ Ἡρακλείδου. ἔγραψε καὶ αὐτὸς ἰατρικά.
ι 567	Ἱπποκράτης τέταρτος, ὁ Δράκοντος, ἰατρός, Κῷος καὶ αὐτός, τοῦ αὐτοῦ γένους, ὃς ἰάτρευσε μὲν Ῥωξάνην, ὑπὸ δὲ Κασάνδρου τελευτᾷ, τοῦ υἱοῦ Ἀντιπάτρου. ἔγραψε καὶ αὐτὸς ἰατρικά.
ι 568	Ἱπποκράται δύο, εʹ καὶ ϛʹ, ἰατροί, Θυμβραίου παῖδες, Κῷοι καὶ αὐτοί, τοῦ γένους αὐτοῦ. ἔγραψαν ἀμφότεροι εἰς τὴν αὐτὴν ἐπιστήμην.
ι 569	Ἱπποκράτης ζʹ, Κῷος καὶ αὐτός, ἰατρός, Πραξιάνακτος παῖς, καὶ αὐτὸς ἐκ τοῦ γένους τοῦ αὐτοῦ. ἔγραψε καὶ αὐτὸς εἰς τὸν αὐτὸν τρόπον.
ι 570	Ἱππομανές: οὕτω λέγεται τὸ ἐπιπεφυκὸς ἐπὶ τοῦ μετώπου τοῦ πωλαρίου, ὅπερ εὐθέως ἡ μήτηρ κατέδεται· ἔστι δὲ τοῦτο τῷ μεγέθει ἔλαττον ἰσχάδος, μέλαν, πλατύ, περιφερές. ἔστι δὲ εἰς πολλὰ δόκιμον.
ι 571	Ἱππομανῆ: μεγάλως μαινόμενον· ἢ τὸν ἐπὶ ἵππους μαινόμενον καὶ ἱππικόν· ἢ πρὸς τὸν λειμῶνα ἐκληπτέον. τὸ δὲ ἵππος ἐπὶ τοῦ μεγάλου τάσσεται· ὡς ἱπποσέλινον καὶ ἱππογνώμων, ὁ μεγαλογνώμων. εἰ δὲ ἐπὶ τοῦ λειμῶνος, τὸν ἄγαν ἀνθοῦντα καὶ ἐνυβρίζοντα τῇ χλόῃ διὰ τὸ πλῆθος. ἢ ὁ εὐανθής, ἐφ’ ᾧ οἱ ἵπποι μαίνονται. Σοφοκλῆς· σὲ τὸν ἱππομανῆ λειμῶν’ ἐπιβάντα.
ι 572	Ἱππόμαχος, Ἠλεῖος, κατεμαχέσατο τρεῖς ἀνταγωνιστὰς οὐδὲ πληγὴν δεξάμενος. καὶ Πολίτης τις ἐκ Κεράμου, τῆς ἐν Θρᾴκῃ Καρίας, τὴν ἀρετὴν ἀναφαίνων τῶν ποδῶν ἀπὸ μηκίστου καὶ διαρκεστάτου· καὶ δι’ ὀλιγίστου δὴ καιροῦ μεθηρμόσατο ἐπὶ τὸ βραχύτατον ὁμοῦ καὶ ὤκιστον.
ι 573	Ἱππομένης, Ἀθηναίων ἄρχων, ὃς ἐξέπεσε τῆς ἀρχῆς δι’ αἰτίαν τοιάνδε. ἦν αὐτῷ θυγάτηρ, ἥντινα τῶν ἀστῶν τινος αἰσχύναντος λάθρᾳ, ὑπ’ ὀργῆς καθεῖρξεν εἰς οἴκημα δήσας σὺν ἵππῳ καὶ τροφὴν οὐδετέρῳ εἰσέπεμπε. πιεσθεὶς οὖν λιμῷ ὁ ἵππος, ἐφορμήσας τῇ παιδὶ ἀναλώσας τε αὐτήν, καὶ αὐτὸς ὕστερον ἀπέθανε. μετὰ ταῦτα ἐπισκα‐ φείσης αὐτοῖς τῆς οἰκήσεως, ἀπ’ ἐκείνου ὁ χῶρος ἐκαλεῖτο ἵππου καὶ κόρης.
ι 574	Ἵππον εἰς πεδίον ἄξεις: ἀντὶ τοῦ ὅπου μοι ἐστὶ λυσιτελές.
ι 575	Ἱππόπορνε: ἀντὶ τοῦ μεγαλόπορνε· σπανίως. Ἀριστοφάνης· καὶ Καλλίαν γέ φασι τὸν Ἱπποβίνου κύσθου λεοντῆν ναυμαχεῖν ἐνημ‐ μένον. παρεγραμμάτισε διὰ τὴν ἀσέλγειαν παρὰ τὸ Ἱππονίκου εἰς πορνομανῆ. τὸ δὲ ἵππος πολλαχοῦ ἐπὶ τοῦ μεγάλου λαμβάνουσιν· ἱππόπορνε. κωμῳδεῖται δὲ ὁ Καλλίας πανταχοῦ, ὡς σπαθῶν τὴν πατρι‐ κὴν οὐσίαν καὶ μάλιστα ἐπὶ γυναιξὶ μεμηνώς. ὀνοματοποιεῖ δὲ πάντα πρὸς μαλακίαν αὐτοῦ.
ι 576	Ἱπποποτάμιοι: ζῷα ἀδικώτατα. καὶ ζήτει ἐν τῷ ἀντιπελαργεῖν.
ι 577	Ἵππος· Δέξιππος· ὁ δὲ ἵππος αὐτῷ ἤσκητο ἄρα καὶ ἄνευ ἡνίας ἐλαυνόμενός τε ὠκύτατα φέρεσθαι καὶ βάδην προϊόντος πραότατα ἵστασθαι καὶ ἐκκλίνοντος, ὅπως περιοίσεται καὶ κυκλώσεται, εὐκαμπέ‐ στατα ἐπιστρέφειν. ὅτι ἵπποι σφηκῶν γένεσις, ταῦροι δὲ μελισσῶν. λύ‐ σις ὀνείρου· ἵππους μελαίνας οὐ καλὸν πάντως βλέπειν. ἵππων δὲ λευκῶν ὄψις ἀγγέλων φάσις. ὅτι τὸ ἵππους τρέφειν δοκεῖ δαπανηρὸν εἶναι. ὅπερ καὶ τῇ Λακωνικῇ προσέζευκται κατάρᾳ. καὶ γὰρ δὴ τούτους οἱ Λακεδαιμόνιοι ἐν κατάρας ἔθεσαν μέρει. ἔστι δὲ αὕτη· οἰκοδομά σε λάβοι καὶ ἀμβολά, ὁ δὲ ἵππος καὶ ἁ γυνά τοι μοιχὸν ἔχοι· ὡς τούτων πάντων δαπανηρῶν ὄντων καὶ ἐπιζημίων.
ι 578	Ἵππος Νισαῖος: μεταξὺ τῆς Σουσιανῆς καὶ τῆς Βακτριανῆς τόπος ἐστὶ Καταστιγώνα, ὅπερ Ἑλλάδι γλώσσῃ Νῖσος καλεῖται· ἐνταῦθα ἵπποι διάφοροι γίνονται. οἱ δὲ ἀπὸ Ἐρυθρᾶς θαλάσσης· εἶναι δὲ ξανθὰς πάσας. ὁ δὲ Ἡρόδοτος τῆς Μηδίας εἶναι τὸν τόπον Νισαῖον. ὁ δὲ Πολέμων κακῶς φησι λευκὸν ἵππον Νισαῖον. ἐν δὲ Δίκτυϊ Ὀρφεὺς λέγει. ὅτι ἡ Νίσα τόπος ἐστὶν ἐν Ἐρυθρᾷ κείμενος.
ι 579	Ἱπποσύνη: ἡ περὶ τοὺς ἵππους ἐμπειρία.
ι 580	Ἱπποστράτηγος Ἀλεξάνδρου Ἀλκέτας ἦν.
ι 581	Ἱππότης: ἱππεύς, ἔφιππος. εἶδε νεκρὸν κείμενον ἱππότην ἄριστον καὶ κατὰ χεῖρα πλῆξαι δυνάμενον, κείμενον αὐτῷ ἵππῳ.
ι 582	Ἰππούμενος: πιεζόμενος, ἀναγκαζόμενος. Ἀριστοφάνης Ἱπ‐ πεῦσιν· ἰππούμενος ταῖς συμφοραῖς.
ι 583	Ἵππουριν: τὴν ἐξ ἱππείων τριχῶν κατεσκευασμένον λόφον ἔχουσαν.
ι 584	Ἱπποφορβός: ἱπποτρόφος· φορβὴ γὰρ ἡ τροφή. καὶ Ἱπ‐ ποφόρβιον, ἔνθα οἱ ἵπποι τρέφονται.
ι 585	Ἴπτω: βλάπτω. μέγα δ’ ἴψαο λαὸν Ἀχαιῶν. Ἰπῶ δὲ περισπω‐ μένως ἀντὶ τοῦ θλίβω. καὶ Ἀριστοφάνης· ἰπούμενος ταῖς συμ‐ φοραῖς.
ι 586	Ἵππῳ γηράσκοντι τὰ μείονα κύκλον ἐπίβαλλε: ἐπὶ τῶν διὰ γῆρας δεομένων ῥᾳστώνης τινὸς καὶ ἀναπαύλης.
ι 587	Ἵππων, Ἵππωνος: ὄνομα κύριον. σημαίνει δὲ καὶ τὸν τόπον, ἐν ᾧ οἱ ἵπποι ἵστανται. Ἱππῶν δὲ περισπωμένως.
ι 588	Ἱππώναξ, Πύθεω καὶ μητρὸς Πρωτίδος, Ἐφέσιος, ἰαμβογράφος. ᾤκησε δὲ Κλαζομενὰς ὑπὸ τῶν τυράννων Ἀθηναγόρα καὶ Κωμᾶ ἐξελαθείς. γράφει δὲ πρὸς Βούπαλον καὶ Ἄθηνιν ἀγαλματοποιούς, ὅτι αὐτοῦ εἰκόνας πρὸς ὕβριν εἰργάσαντο.
ι 589	Ἵπταται: πέτεται.
ι 590	Ἴπτω: βλάπτω· αἰτιατικῇ.
ι 591	Ἵπυς, Ῥηγῖνος, ἱστορικός, γεγονὼς ἐπὶ τῶν Περσικῶν, καὶ πρῶτος ἔγραψε τὰς Σικελικὰς πράξεις, ἃς ὕστερον Μύης ἐπετέμετο· Κτίσιν Ἰταλίας, Σικελικῶν βιβλία εʹ, Χρονικὰ ἐν βιβλίοις εʹ, Ἀργολικῶν γʹ. οὗτος πρῶτος ἔγραψε παρῳδίαν καὶ χωλίαμβον καὶ ἄλλα.
ι 592	Ἱρά: ἐκκλησία· καὶ πληθυντικὸν ἱραί. ἱράων προπάροιθεν. Ὅμηρος.
ι 593	Ἱρέων: ἐθνικόν.
ι 594	Ἱρεῖον: θυσία.
ι 595	Ἱρεῖς: ἐθνικόν.
ι 596	Ἱρή: πόλις.
ι 597	Ἰριδανός: ποταμός.
ι 598	Ἶρις: νέφους ὑγρότης κατ’ ἔμπτωσιν ἡλίου πεποικιλμένου, οἷον τὸ τόξον. ἢ αὐγαὶ ἀφ’ ὑγρῶν νεφῶν ἀνακεκλασμέναι. ἢ ἔμφασις ἡλίου τμήματος ἢ σελήνης, ἐν νέφει δεδροσισμένῳ κοίλῳ καὶ συνεχεῖ πρὸς φαντασίαν, ὡς ἐν κατόπτρῳ φανταζομένην, κατὰ κύκλου περι‐ φέρειαν. τῆς Ἴριδος τὸ χλωρὸν ἀέρος σημαντικόν, τὸ πυρρὸν πνευμάτων, τὸ δὲ μελανίζον ὑδάτων.
ι 599	Ἶρις: ἀρσενικὸν ὄνομα ποταμοῦ. θηλυκὸν δὲ σημαίνει τὴν ἄγ‐ γελον τῶν θεῶν.
ι 600	Ἶρος: ὁ πτωχός· διὰ μακροῦ τοῦ ι. Ἱρὸς δὲ ὁ ἱερός, κατὰ κρᾶσιν. χῶρος ὅδ’ ἱρός, ὡς ἀπεικάσαι, βρύων δάφνης, ἐλαίας, ἀμπέλου· πυκνότεροι δ’ εἴσω κατ’ αὐτὸν εὐστομοῦς’ ἀηδόνες.
ι 601	Ἱρῶν μηνίσας· παρὰ Ὁμήρῳ.
ι 602	Ἵρτιος: ὄνομα κύριον.
ι 603	Ἴς: δύναμις, νεῦρα.
ι 604	Ἴσα: πόλις. Ἶσα δὲ τὰ ὅμοια.
ι 605	Ἴσσα: ἐπίφθεγμα ἐπὶ τῶν ἀπολαχόντων καὶ ὅλως δυσπραγούν‐ των. ἔστι καὶ ἐν Μεσσηνίᾳ Μενάνδρου καὶ ἑτέρωθι.
ι 606	Ἰσαάκ: ὄνομα κύριον. ὅτι ἐπιξενωθεὶς ὁ θεὸς τῷ Ἀβραὰμ ἐπηγγεί‐ λατο τέξεσθαι Σάρραν αὐτῷ παῖδα. ἡ δὲ ἐμειδίασε, καὶ Ἰσαὰκ τὸ γεννηθὲν προσ‐ ηγορεύθη φερωνύμως τῷ μεθ’ ἡδονῆς γέλωτι κατὰ τὴν Ἑβραΐδα διάλεκτον.
ι 607	Ἶσα βαίνων Πυθοκλεῖ: Δημοσθένης ἐν τῷ κατ’ Αἰσχίνου· ἀντὶ τοῦ συνὼν ἀεὶ καὶ μὴ βραχὺ ἀφιστάμενος. καὶ Μένανδρος· παρ’ αὐτὸν ἴσα βαίνουσα ἑταίρα πολυτελής. ἶσα γὰρ ἀληθῶς φαίνεταί μοι ψεύδεσιν, ἐπὶ τῶν ἀμφιβόλων πραγμάτων καὶ δυσελπίστων. Ἀρι‐ στοφάνης Ὄρνισι.
ι 608	Ἰσάγγελος: ἶσος ἀγγέλῳ.
ι 609	Ἰσακίῳ: ἀνδρείῳ.
ι 610	Ἴσακος: Ἑλληνιστὶ εἴρηται ὁ Ἰσαάκ.
ι 611	Ἴσαμεν καὶ Ἴσασι, γινώσκουσιν.
ι 612	Ἴσαν: ἐπορεύθησαν. παρ’ Ὁμήρῳ, καὶ μόνον· σημαίνει δὲ καὶ τὸ ἔγνωσαν.
ι 613	Ἴσανδρος: ὄνομα κύριον.
ι 614	Ἴσας δ’ ὑσμίνῃ κεφαλὰς ἔχον: ἥ τε τῶν Ἑλλήνων, φησί, καὶ ἡ τῶν βαρβάρων μάχη ἰσοκέφαλος ἦν.
ι 615	Ἴσασι: γινώσκουσιν. οἱ γὰρ κακοί, γνώμαισι τἀγαθὸν χεροῖν ἔχοντες, οὐκ ἴσασι πρίν τις ἐκβάλῃ.
ι 616	Ἴσαυροι· ζήτει ἐν τῷ βρύχιος.
ι 617	Ἴσατο: καθίδρυσεν.
ι 618	Ἰσδιγέρδης: ὄνομα κύριον.
ι 619	Ἰσραηλίτης: Ἑβραῖος.
ι 620	Ἰσαῖος: εἷς μέν ἐστι τῶν δέκα ῥητόρων, μαθητὴς δὲ Ἰσοκρά‐ τους, διδάσκαλος δὲ Δημοσθένους, Ἀθηναῖος τὸ γένος. Δημήτριος δὲ Χαλκιδέα φησὶν αὐτὸν εἶναι. οὗτος ἐπαινεῖται καὶ ὡς ῥήτωρ καὶ ὡς Δημοσθένην ἀμισθὶ προαγαγών. ὅτι Ἰσαίου τοῦ ῥήτορος νεωτέ‐ ρου ἀσωτευομένου, ὕστερον δὲ σωφρονήσαντος, ἤρετο αὐτόν τις· τίς ἄριστος τῶν ἰχθύων καὶ τῶν ὀρνέων εἰς βρῶσιν; πέπαυμαι, ἔφη ὁ Ἰσαῖος, ταῦτα σπουδάζων· ξυνῆκα γὰρ τοὺς Ταντάλου κήπους τρυγῶν· ἐνδεικνύμενος δήπου τῷ ἐρομένῳ ταῦτα, ὅτι σκιὰ καὶ ὀνείρατα αἱ ἡδοναὶ πᾶσαι.
ι 621	Ἰσσαῖος: ὁ πολίτης.
ι 622	Ἰσαιών, Ἰσαιῶνος: ὄνομα κύριον.
ι 623	Ἴσαι ψῆφοι: ἐπὶ τῶν παρ’ ὀλίγον ἐν τοῖς δικαστηρίοις ἁλισκο‐ μένων. ἀναλύονται γὰρ οἱ διωκόμενοι ἀπὸ τῶν δικαζομένων, ἂν ἶσαι γένωνται ψῆφοι, ἐν αἷς ἀπολύεται ὁ ἐγκαλούμενος.
ι 624	Ἴσαι ψῆφοι· Αἰσχίνης κατὰ Κτησιφῶντος· ἕτερος δὲ πλεύσας ἰδιώτης εἰς Ῥόδον, ὅτι τὸν φόβον ἀνάνδρως ἤνεγκε, πρῴην μέν ποτε εἰσηγγέλθη, καὶ ἶσαι αἱ ψῆφοι αὐτῷ ἐγένοντο. εἰ δὲ μία ψῆφος ὑπερέπεσεν, ὑπερώριστο ἂν καὶ ἀπέθανεν.
ι 625	Ἶσαι ψῆφοι· ὡς ἀπόλοιτο, κἂν ἶσαι ψῆφοι γένωνται. ὑπερβολι‐ κῶς εἴρηται. ὅταν γὰρ αἱ ψῆφοι ἶσαι γένωντο, ἀπελύετο ὁ κατηγο‐ ρούμενος.
ι 626	Ἰσηγορεῖ: ἐπίσης λέγει, ἰσολογεῖ. Πολύβιος· οὔσης δημο‐ κρατίας παρὰ τοῖς Μεσσηνίοις καὶ τῶν μὲν ἀξιολόγων ἀνδρῶν πεφυ‐ γαδευμένων, τῶν δὲ κατακεκληρουχημένων τὰς τούτων οὐσίας ἐπικρα‐ τούντων τῆς πολιτείας, δυσχερῶς ὑπέφερον τὴν τούτων ἰσηγορίαν οἱ μένοντες τῶν ἀρχαίων πολιτῶν.
ι 627	Ἰσηλίκων: τῆς αὐτῆς ἡλικίας. γυναικῶν ἰσηλίκων χορὸν ἑαυτὴν περιχέασα· γηραιαὶ αὗται, χορὸς θεοφιλής· καὶ καθεῖσαι τὰς παλαιὰς ἐκείνας κόμας ἐθεοκλύτουν.
ι 628	Ἴσημι: γινώσκω.
ι 629	Ἰσίδωρος, πρεσβύτης, ὁ Πηλουσιώτης, ἀνὴρ ἐλλογιμώτατος, φιλόσοφός τε καὶ ῥήτωρ. ἐπιστολὰς ἑρμηνευούσας τὴν θείαν γραφὴν τρισχιλίας γέγραφε, καὶ ἄλλα τινά.
ι 630	Ἰσίδωρος· καὶ ζήτει ἐν τῷ Ἀπίκιος Μάρκος.
ι 631	Ἰσίδωρος, φιλόσοφος· ὃς ἐφιλοσόφησε μὲν ὑπὸ τοῖς ἀδελφοῖς, εἴπερ τις ἄλλος ἐν τοῖς μαθήμασιν ἐπιμελής τε ἐν ἱεροῖς καὶ τὰ πρὸς ταῦτα κατασκευάζειν ἅπαντα, ὡς ἔπος εἰπεῖν, ἱκανώτατος εἰς ὑπερ‐ βολήν. ἐμοί τε δοκεῖν τὴν ζωὴν μὲν ἦν φιλόσοφος, τὰ δὲ πρὸς ἐπιστήμην οὐ διεξητασμένος, ἀγύμναστος ὢν μᾶλλον ἢ ἀφυὴς τὰ δια‐ λεκτικά. νέῳ δὲ ὄντι θαυμαστόν τι συμβέβηκεν. ἀδελφῆς γὰρ υἱὸς αὐτῷ καὶ ἡλικιώτης, ἔτη ιηʹ γεγονώς, ἐπιδειξάμενος εὐθὺς ἐκ νέων φύσεώς τινα ῥώμην δαιμονίαν, ἀπὸ τοῦ τέγους πεσὼν ἐτελεύτα παραχρῆμα τὸν βίον· καὶ πένθους ἐπ’ αὐτῷ μεγάλου συνεστῶτος, ἐπιφοιτῶν ἐνύπνιος τῷ Ἰσιδώρῳ τοῦτον παρεμυθεῖτο.
ι 632	Ἰσίδωρος, ὁ ἐν Χίῳ μαρτυρήσας ὑπὲρ Χριστοῦ καὶ περιβόητος ἐν τοῖς θαύμασιν γεγονώς· ἦν δὲ ἐξ Αἰγύπτου.
ι 633	Ἰσσικὸς κόλπος.
ι 634	Ἰσσινίας: ὄνομα κύριον.
ι 635	Ἴσις, Ἴσιδος. ὄνομα δαίμονος. καὶ ἡ κλητική, ὦ Ἴσι. σὺ δέ, ὦ Ἴσι τάλαινα, μενεῖς ἐπὶ χεύματα νήσου.
ι 636	Ἴσις· αὕτη λέγεται Ἰώ· ἣν ἥρπασεν ὁ Ζεὺς ἐξ Ἄργους καὶ τὴν Ἥραν φοβούμενος μετέβαλεν αὐτὴν ποτὲ μὲν εἰς λευκὴν βοῦν, ποτὲ δὲ εἰς μέλαιναν, ποτὲ δὲ ἰάζουσαν· μεθ’ ἧς πλανώμενος ἦλθεν εἰς Αἴγυπτον. τιμῶσιν οὖν Αἰγύπτιοι τὴν Ἴσιν· διὸ ἐπὶ τῆς κεφαλῆς τοῦ ἀγάλματος αὐτῆς κέρατα βοὸς γλύφουσι, δηλοῦντες τὴν ἐπὶ βοῦν τῆς κόρης μεταβολήν.
ι 637	Ἴσθι: γίνωσκε.
ι 638	Ἴσθμια: περιστόμια, περιδέραια, περιτραχήλια. λέγονται δὲ καὶ ἑορταὶ Ἑλλήνων. καὶ παροιμία· Ἰσθμιάζειν, ἐπὶ τῶν κακῶς βιούντων. ἐπίνοσος γὰρ ὁ τῶν Ἰσθμίων καιρός. Ἴσθμιον ἀμ‐ φιφορῆ, ὁ τράχηλος τοῦ κεράμου, διὰ τὸ στενὸς εἶναι.
ι 639	Ἰσθμικὴ πίτυς: ἆθλον ἐπινίκιον.
ι 640	Ἰσθμός: θάλασσα μεταξὺ δύο γαιῶν· πορθμὸς γὰρ γῆ μεταξὺ δύο θαλασσῶν. Ἀριστοφάνης· ἰσθμόν τιν’ ἔχεις, ἄνθρωπ’, ἄνω τε καὶ κάτω τὸ πέος διέλκεις, πυκνότερον Κορινθίων. ἐπεὶ τὰς ναῦς διὰ τοῦ Ἰσθμοῦ εἷλκον οἱ Κορίνθιοι, ὥστε μὴ περιέρχεσθαι. τοῦτο δὲ διϊσθμονίσαι ἐκάλουν.
ι 641	Ἰσκαριώτης: σκηνὴ θανάτου.
ι 642	Ἴσκεν· ὡς τό, ἴσκε ψεύδεα πολλὰ λέγων. καὶ Ἴσκειν, εἰκάζειν.
ι 643	Ἵσμα: ἵδρυμα.
ι 644	Ἰσμαήλ: ὁ μεθ’ ἡδονῆς γέλως Ἑβραϊστί. καὶ Ἰσμαηλίτης, ὁ ἀπὸ Ἰσμαήλ.
ι 645	Ἰσμαρικὸς οἶνος· Ἀρχίλοχος· ἐν δορὶ δ’ οἶνος Ἰσμαρικός· πίνω δ’ ἐν δορὶ κεκλιμένος. Ἴσμαρος δὲ πόλις, ἡ νῦν Μαρώνεια λεγομένη.
ι 646	Ἴσμεν: οἴδαμεν.
ι 647	Ἰσμηνίας: εἷς παρ’ Ἀθηναίοις ἦν πολέμαρχος ἐπιφανής.
ι 648	Ἰσοδαίτης: ξενικός τις δαίμων, ᾧ τὰ δημώδη γύναια καὶ μὴ πάνυ σπουδαῖα ἐτέλει.
ι 649	Ἰσοκλέης: ἰσόδοξος.
ι 650	Ἰσμήνης· ζήτει ἐν τῷ σημαίνει.
ι 651	Ἰσόκωλον: τὸ ἶσα μέρη ἔχον. λέγει δὲ Ἀριστοτέλης ὅτι, ἐὰν συνθέτου τινὸς λόγος ἀποδοθῇ τοσαῦτα μέρη ἔχων, ὅσα καὶ τὸ σύνθε‐ τον ἔχει, οὗ ὁ ὁρισμὸς ἀποδίδοται, οὐκ ἔσται οὗτος ὁ λόγος ὁρισμὸς ἐκείνου. ἐν γὰρ τοῖς οὕτως ἀποδιδομένοις λόγοις ἀναγκαῖον ὀνομά‐ των εἰς ὄνομα τὴν μετάληψιν γεγονέναι.
ι 652	Ἰσοκράτης, Θεοδώρου αὐλοποιοῦ, Ἀθηναῖος, ῥήτωρ, γενόμενος ἐπὶ τῆς πϛʹ ὀλυμπιάδος, ὅ ἐστι μετὰ τὰ Πελοποννησιακά. καὶ διὰ μὲν τῆς φωνῆς τὴν ἀτονίαν καὶ τὸ ἀπαρρησίαστον δίκας οὐκ εἶπεν, ἐδίδαξε δὲ πλείστους, καὶ λόγους γέγραψε λβʹ· βιώσας δὲ ἔτη ϛʹ πρὸς τοῖς ρʹ ἐτελεύτησεν. ἀδελφοὶ δὲ αὐτῷ ἐγένοντο Τίσιππος καὶ Θεόμνη‐ στος καὶ Θεόδωρος· διδάσκαλος δὲ Γοργίας, οἱ δὲ Τισίαν φασίν, οἱ δὲ Ἐργῖνον· οἱ δὲ Πρόδικον ἔφασαν, οἱ δὲ Θηραμένην. οἱ δὲ λόγοι αὐτοῦ πλεῖστοι.
ι 653	Ἰσοκράτης, Ἀμύκλα τοῦ φιλοσόφου, Ἀπολλωνίας τῆς ἐν τῷ Πόντῳ, ἢ Ἡρακλείας, ὡς Καλλίστρατος ὁ ῥήτωρ· μαθητὴς καὶ διά‐ δοχος τοῦ μεγάλου Ἰσοκράτους, διακούσας δὲ καὶ Πλάτωνος τοῦ φιλο‐ σόφου. οὗτος δὲ ὁ Ἰσοκράτης καὶ Θεοδέκτῃ τῷ ῥήτορι καὶ τραγῳδιο‐ ποιῷ καὶ Θεοπόμπῳ τῷ Χίῳ, ἅμα τῷ Ἐρυθραίῳ Ναυκρατίτῃ διηγωνίσατο περὶ λόγων εἰς τὸν ἐπιτάφιον Μαυσώλου τοῦ βασιλέως Ἁλικαρνασσοῦ. καὶ λόγοι αὐτοῦ εʹ· Ἀμφικτυωνικός, Προτρεπτικός, Περὶ τοῦ τάφον μὴ ποιῆσαι Φιλίππῳ, Περὶ τοῦ μετοικισθῆναι, Περὶ τῆς ἑαυτοῦ πολιτείας.
ι 654	Ἰσοκράτης εἶπεν· ὁ γὰρ φαύλως διανοηθεὶς περὶ τῶν ἰδίων, οὐδέποτε καλῶς βουλεύσεται περὶ τῶν ἀλλοτρίων.
ι 655	Ἰσολογία: ἰσοτιμία. διαψευσθεὶς δὲ τῆς κρίσεως ἐν οὐδενὶ τῶν ἀμφισβητουμένων ἰσολογίαν ἕξειν οὐδέποτε πρὸς τὸ συνέδριον.
ι 656	Ἴσον καὶ ἄνισον. ζήτει ἐν τῷ ἀμπλάκημα, καὶ ζήτει ἐν τῷ ἴσον.
ι 657	Ἴσοξ: ὄνομα ἔθνους.
ι 658	Ἰσοπαλῆ: ἶσα ἐν κλήρῳ. πάλος γὰρ ὁ κλῆρος.
ι 659	Ἰσόπεδον: εἰς ὁμαλὸν τόπον.
ι 660	Ἰσόρροπον: ἰσοβαρές, ἰσοστάσιον.
ι 661	Ἰσός: ὄνομα ποταμοῦ.
ι 662	Ἰσσός: ὄνομα πόλεως. Ἶσος δὲ ὁ ὅμοιος· καὶ περισπᾶται. ἐξ οὗ καὶ ἰσότερος.
ι 663	Ἰσοσθενής: ἰσοδύναμος.
ι 664	Ἰσοστάσιον: ἰσόσταθμον.
ι 665	Ἰσοτελεῖς: οἱ ἀπὸ τοῦ μετοικεῖν κατά τινα τιμὴν παρὰ τοῦ δήμου γενομένην κατὰ ψήφισμα μεταβαίνοντες εἰς τὸ τῶν δημοποιή‐ των δίκαιον ἰσοτελεῖς ὠνομάζοντο. ἐγίνετο δὲ τοῦτο τοῖς μετοίκοις ὑπὸ τῆς πόλεως, ὅταν ἔδοξαν εὖ πεποιηκέναι τὸ κοινόν.
ι 666	Ἰσοτελεῖς: ἶσα τελοῦντες. ἶσα τοῖς ἀστοῖς, ὅ ἐστι τοῖς πολί‐ ταις, τέλη διδόντες.
ι 667	Ἰσοτελὴς καὶ Ἰσοτέλεια: πολλάκις τιμή τις ἐδίδοτο τοῖς ἀξίοις φανεῖσι τῶν μετοίκων, καθ’ ἣν τοῦ μετοικίου ἄφεσις αὐτῶν ἐγίγνετο. ὅτι δὲ καὶ τῶν ἄλλων, ὧν ἔπραττον οἱ μέτοικοι, ἄφεσιν εἶχον ἰσοτελεῖς Θεόφραστος λέγει. καὶ πόλεσι δὲ ὅλαις ἐψηφίζοντο τὴν ἀτέλειαν Ἀθηναῖοι, ὥσπερ Ὀλυνθίοις καὶ Θηβαίοις. ὁ δὲ ἰσοτελὴς ὡρισμένον τι τέλος ἐδίδου.
